system:index,Aspect,Eastness,Elevation,GaussianCurvature,HAND,Hillshade,HorizontalCurvature,MaximalCurvature,MeanCurvature,MinimalCurvature,Northness,PRCPTOT,ShapeIndex,Slope,TPI,VerticalCurvature,lineament,presence,.geo
000000000000000000a1_0,326.15029313637604,-0.5570163253372115,1557.9901203403454,-5.75791806052304E-8,279.41992,0.9136444971754331,-0.0023202451801910963,2.2620997964562005E-5,-0.0012613827017207457,-0.0025453864014060535,0.8305015432302518,1321.036,-0.6254040923983909,23.97854196416981,61,-2.0252022325039496E-4,1.2926396,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018f_0,36.20879433851371,0.5907295211318537,984.7538931474575,2.063212575594483E-6,12.565034,0.9763008149299205,-0.0016301785809642376,-0.0013137989570605785,-0.001442108115097714,-0.0015704172731348495,0.8068696504785211,1573.9415,-7.155175468435678,12.667068376759811,-87,-0.00125403764923119,0.804759,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ae_0,145.059230644325,0.5727293154035954,1316.3610214321966,4.314274849294715E-7,455.69742,0.967113423159005,3.98283828792221E-4,0.0013076181545801926,8.187759995595337E-4,3.2993384453887473E-4,-0.8197445524535854,1321.036,1.0662930459374984,14.744025954648029,103,0.0012392681703268463,0.20095752,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000849_0,220.29023116725037,-0.6466597364598181,775.6211403597744,-1.4073824635464772E-6,3.2540417,0.9757620454382271,-9.822376199726634E-4,1.5993586357889757E-4,-0.004319865951785414,-0.008799667767149726,-0.762778595164887,1315.998,-0.6138914604329316,12.46748019645896,-129,-0.007657494283598163,0.85863775,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084a_0,356.8736119233739,-0.054538692104074145,737.4764588326502,-9.574292426158416E-7,12.257773,0.9896523294153018,-0.0024533636285649562,1.6080732817488202E-4,-0.0028965416451916613,-0.0059538906185582045,0.9985116579507607,1315.998,-0.6031354938146473,8.33505557953065,-117,-0.003339719661818366,0.6145709,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000859_0,230.08927822405676,-0.7670451037270266,734.7186230226014,-5.392891911963112E-6,21.4845,0.8712199574988811,0.001149393704213182,0.0011058703072104254,-0.0018853670038904357,-0.004876604314991297,-0.6415931801760326,1315.998,-0.40125934120698276,29.219250415765188,-60,-0.004920127711994054,0.4633662,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000879_0,352.15982764210963,-0.1364101918738397,1860.7979564656403,-6.089496148517988E-7,100.3716,0.7924645208591446,-2.4515691724942703E-4,6.968607822381608E-4,-8.849304493366236E-5,-8.738468721054857E-4,0.9906524413501145,1291.338,-0.07173380987351673,37.656807084615906,-26,6.817082738210226E-5,1.5414954,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a2_0,185.17422128750113,-0.0901844993348505,1698.9356768627754,5.8231256381684206E-8,477.09796,0.737504567083313,-0.0010971971869807317,-3.734816126083041E-5,-7.982473503157872E-4,-0.001559146539370744,-0.9959250755351641,1291.338,-0.6678677724472611,42.3714035196747,59,-4.992975136508429E-4,1.0148712,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a8_0,266.0654422464265,-0.9976430741763266,1217.4571022912694,-4.0274767204425043E-7,115.435425,0.8120939017882031,-0.0014338729197791872,2.7577706683862724E-4,-5.923166222543466E-4,-0.0014604103113473204,-0.06861702811990991,1315.998,-0.4343776230225665,35.53793091852506,-30,2.492396752704938E-4,0.8710398,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008af_0,49.1695780780826,0.756648006991915,1147.925953758894,-2.8069677834388117E-8,353.87286,0.8521806939606161,1.866388995303108E-4,1.7995793719613056E-4,1.1989416506801176E-5,-1.559791041825282E-4,0.6538224480049327,1315.998,0.045441250396537985,31.729917398442982,2,-1.6266006651670842E-4,0.89666414,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd4_0,160.3205756915083,0.33675714185249783,1321.4604398131169,-2.549792673326625E-6,324.38077,0.8369019844008008,-0.0024179366153569276,7.338072103696875E-4,-0.0013704687163831437,-0.003474744643135975,-0.9415915395814348,1321.036,-0.41461648216783914,33.14731938959308,65,-3.230008174093595E-4,0.3259019,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000318_0,23.04694159946038,0.391485153518437,1524.1639964320284,3.2752243405940066E-8,440.2733,0.9338709282851183,6.063519750364515E-4,6.019054359033102E-4,3.2815985170746433E-4,5.441426751161851E-5,0.9201844242186703,1353.412,0.7631650048635031,21.101769832920475,81,4.996772837847719E-5,0.7490328,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000848_0,7.127671839017178,0.12408072360414184,801.2116596450993,-5.9314833821629776E-6,16.747742,0.8308298756597043,0.001001964801013671,0.0017453162083089931,-8.265994154642237E-4,-0.0033985150392374405,0.9922721270044184,1315.998,-0.20460606360794484,33.92967463359973,-122,-0.0026551636319421187,0.91836935,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000855_0,6.738747922144579,0.11734237064293798,932.3877331186349,-3.4097712259249054E-6,61.11331,0.8851964820249607,-0.003887697634486503,7.393195811436837E-4,-0.001936360036909388,-0.004612039654962459,0.9930915204813177,1315.998,-0.4607147573280521,27.837005303400797,-81,1.497756066772696E-5,1.8536158,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000866_0,337.8288111610526,-0.3773751653947989,1366.2220959514268,-6.640024163329445E-7,679.9042,0.7265287176090041,-7.870157154672014E-5,9.690084778781043E-4,1.4188473070371132E-4,-6.852390164706817E-4,0.9260604648419283,1291.338,0.10920569657394637,43.43361434963417,106,3.624710329541428E-4,1.3828318,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000867_0,336.92299658336725,-0.39196789984792335,1297.0166434092644,-1.9424873756123647E-8,590.24164,0.7843466405081958,5.563466328614396E-4,8.864015635053839E-4,4.3224362951160974E-4,-2.1914304482164465E-5,0.9199788940452973,1291.338,0.6059012084346641,38.36659204820038,23,3.081406261617801E-4,1.1448033,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000876_0,311.37790096721244,-0.7503660823997581,2265.8600987907603,-5.38102401805956E-8,504.33505,0.8302986336611963,2.004523417935476E-4,2.0334736561131202E-4,-3.0637448983115475E-5,-2.64622263577543E-4,0.6610224976383478,1291.338,-0.08335757100887893,33.817205288653554,113,-2.617272397597785E-4,1.2726537,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088a_0,285.02989512302383,-0.9657906512321461,1772.8322481377306,1.3968895988691575E-6,187.28784,0.811427769185684,-0.0018200994221820395,-4.1789271052107644E-4,-0.0018802959190365556,-0.0033426991275520347,0.25932299935136327,1291.338,-0.8185386581419511,35.63942530906813,68,-0.0019404924158910712,0.8835889,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c_0,34.5909582185201,0.5677138397734224,1610.4228495774425,1.3064250951129954E-6,64.66332,0.9380970922978636,-0.0023242122213290957,-5.2044811808418E-4,-0.001515320436296823,-0.002510192754509466,0.8232259690569272,1343.4415,-0.969655033675424,20.43199493554735,-51,-7.064286512645507E-4,0.04960996,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fe_0,284.35945351896083,-0.9687589088540818,1894.1302763113727,-1.478444313002981E-7,246.52782,0.896946238541939,-1.1140005070065598E-4,1.9607867791249554E-4,-2.789634868336042E-4,-7.540056515797039E-4,0.2480043880979705,1251.1565,-0.3738482279395053,26.11393438060325,-23,-4.4652692296655235E-4,1.3853354,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000394_0,319.0604522619282,-0.6552623766762837,2059.170830577066,1.5670412507804076E-6,159.7912,0.7553590642654562,-0.0023419713238614108,-6.803088258818575E-4,-0.0014918675696452487,-0.00230342631340864,0.7554013620007235,1258.3375,-1.170281757036967,40.91368538401319,-9,-6.417638154290874E-4,0.84252554,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cc9_0,128.3274386556159,0.7844794715471973,1219.6805229178544,-4.2326781345570014E-7,44.24013,0.9507420519111868,-0.003438108386787719,1.1740737472151113E-4,-0.0017438569033163046,-0.0036051211813541203,-0.620154786098624,1605.894,-0.5964621993397036,18.11959136419086,-122,-4.9605419844889964E-5,1.2219765,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cb7_0,205.89831884819583,-0.436775393684378,1266.6270129160926,-6.594270753927025E-7,171.3178,0.7336526537190178,-0.0023040683519796505,2.654286143012976E-4,-0.001109478583635728,-0.0024843857815727535,-0.8995705950462457,1605.894,-0.513719038216305,42.652865477326785,-41,8.511118470819394E-5,0.8877461,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d64_0,8.411837146646961,0.1462874063206114,534.2236073879913,-1.0240822792817242E-7,27.091856,0.984531724409189,1.7443155509836152E-4,1.9025567443831145E-4,-1.74005339046179E-4,-5.382663525306694E-4,0.9892421315087567,1588.4065,-0.30410951277671905,10.206885087786537,-55,-5.224422331907195E-4,1.9606777,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0b_0,114.93088252047795,0.9068169435401129,1117.7331017257206,1.8360254874812576E-8,102.683365,0.8985794141726746,0.0014044055112799549,0.0014774160669538162,7.449216706795508E-4,1.2427274405285463E-5,-0.42152465041628073,1321.036,0.6474204674217454,26.127698865044838,3,8.543783007914713E-5,0.2879802,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e55_0,167.1861207875977,0.22178470930144534,1354.2059231028547,-1.6032133528861626E-6,159.89478,0.8630907704773086,-0.0011589749874469826,7.727126824651916E-4,-6.510365923034617E-4,-0.002074785867072115,-0.9750956582408074,1573.9415,-0.29110656949240044,30.275306386750522,2,-1.4309819715994126E-4,0.7423575,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b_0,152.35700608252418,0.46396089886498026,1607.4612977222823,2.7223941449681717E-7,171.87418,0.9142467525225199,9.054066743243986E-4,0.0011186541521175381,6.810087477271243E-4,2.4336334333671048E-4,-0.8858556791737577,1343.4415,0.9906276396578332,23.88753363203414,-24,4.566108211298502E-4,0.0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048b_0,26.364208959275032,0.4440755668579238,880.3491180664377,-1.1506075905476133E-7,67.25117,0.9602282244311752,-2.001055194160185E-4,3.0543360577106864E-4,-3.563961382946646E-5,-3.767128334300015E-4,0.8959893363873331,1612.1025,-0.06652202969777768,16.36750347348284,-58,1.2882629175708555E-4,1.3694279,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000740_0,350.1078727971084,-0.1717937384972695,531.713172499804,2.3629822017785538E-8,14.44063,0.9983259547154518,2.2772104945346783E-4,3.3265994376357647E-4,2.0184645419469844E-4,7.103296462582042E-5,0.9851329409846834,1588.4065,0.9823103423517555,3.378993473751993,-68,1.75971858935929E-4,1.0383419,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081d_0,45.04662506859718,0.7076819628913379,1080.0173273225944,7.067263144196423E-8,79.469345,0.9080717029050855,-2.073832009385912E-4,-1.286240234925994E-4,-3.3903764045449547E-4,-5.494512574163915E-4,0.7065311312307924,1340.824,-1.0257799310073599,24.93678533276603,-40,-4.7069207997039975E-4,0.5655229,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000857_0,300.07487809420775,-0.86537122978421,708.0927810237241,1.7651581447871808E-6,51.487167,0.9368606241395193,-0.0012824311838531312,-6.263533499814798E-4,-0.0017222520354397367,-0.0028181507208979934,0.5011313546983107,1315.998,-1.0004754210493227,20.38249716838555,-53,-0.002162072887026343,0.32420614,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000add_0,41.62562006652737,0.6642605275588547,1457.390724551816,-4.782008930747248E-7,149.49937,0.865360806417265,-0.0013723049648853478,2.9357209762858835E-4,-6.676661708236207E-4,-0.0016289044392758297,0.7475011381444393,1473.4415,-0.4421895170400207,30.25026198767375,-46,3.697262323810679E-5,0.2968529,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d5b_0,24.388806214837317,0.4129265031258647,511.89695342225673,-1.2235017664656299E-8,6.0837417,0.995512523409354,-1.503925652652295E-4,7.333513651679028E-5,-4.675095556105026E-5,-1.668370476388908E-4,0.9107643509801233,1588.4065,-0.24784371089326848,5.580006076369799,-23,5.6890654143128966E-5,1.1311902,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d71_0,28.44462441110356,0.47630917279101476,1075.795739148828,1.4982478004110332E-6,199.19601,0.9312887902020035,-0.001710471549316466,-6.03276902134861E-4,-0.001543396419182132,-0.002483515936229403,0.879277869569762,1588.4065,-1.0451401755158587,21.520938958603153,40,-0.0013763212890477979,1.1745248,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddc_0,179.2875086004625,0.01243500032267723,1200.322305635679,1.2694704842462036E-7,267.84134,0.9157805395450253,-3.6458835275140946E-4,-1.9367077680435444E-4,-4.2457468526280233E-4,-6.554785937212503E-4,-0.9999226823944815,1321.036,-1.1705849471737417,23.589078360383752,68,-4.845610177741953E-4,0.0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e04_0,55.20819158829838,0.8212307957664531,1003.8226810569762,-3.3100910500220634E-7,137.112,0.9303640176815074,2.6740573100904432E-5,5.949659051675398E-4,1.930810077524847E-5,-5.563497036170428E-4,0.570596161996204,1321.036,0.02135282215684594,21.689992179355432,-17,1.1875628449592553E-5,0.0793597,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000191_0,32.388094109924204,0.5356513346169606,1086.7311066512543,-1.8079929566148558E-7,125.20481,0.904045664444392,-1.1183576923383101E-4,0.001095378216305074,4.651608576495477E-4,-1.650565010059787E-4,0.844439250463329,1573.9415,0.46988645305314014,25.46841889921241,-42,0.0010421574845329263,0.5942119,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000498_0,0.7076019552854778,0.012349669974756375,1527.0549286855703,-8.804301288801525E-7,281.06778,0.9319217904023002,-0.0014421940048116118,5.672373736803605E-4,-4.924498249785391E-4,-0.0015521370236374387,0.9999237399179572,1353.412,-0.29584512852193634,21.360530172035716,128,4.5729435485453347E-4,1.2755983,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073e_0,12.211479842699577,0.21152062828983187,563.8232915175693,-1.6170545519130201E-6,27.838179,0.9392429099310927,0.0012566432491639648,0.0016797455620489493,3.585336459650728E-4,-9.626782701188039E-4,0.9773735334087346,1612.1025,0.1727577577085017,20.200917391663328,-46,-5.395759572338195E-4,0.7484239,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074c_0,17.396167088237135,0.29897695583834955,563.6755125269735,-1.1427405646460103E-6,40.835896,0.9171449192779282,8.784669839310615E-4,0.0010243093941612327,-4.56555559346634E-5,-0.0011156205060305596,0.9542603312920608,1612.1025,-0.027164655836469976,23.624974816246148,-42,-9.697780958003883E-4,0.9454905,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074f_0,11.15610477366046,0.19348276863107816,583.1599961407436,5.733944571957916E-7,40.23401,0.9159708091154949,-0.001355756253186978,-4.742138854987288E-4,-8.416806116464222E-4,-0.0012091473377941156,0.9811036735446732,1612.1025,-1.458174254332865,23.779364019244824,-28,-3.2760497010586614E-4,0.73213327,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a3f_0,336.23136649785096,-0.40304434245990006,621.8837625067441,5.419913562879109E-7,10.173686,0.949549277579847,-4.267889270538932E-4,-5.268768599952622E-4,-7.777819108375228E-4,-0.0010286869616797833,0.9151804510647432,1612.1025,-1.9734610418038134,18.301605465218046,-57,-0.0011287748946211525,1.3118657,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c8f_0,40.85541736374503,0.6541524755576704,464.27090941618883,1.643244408396122E-7,12.109671,0.9929088759035869,2.3395014841844992E-4,6.989211966044161E-4,4.67016369709595E-4,2.351115428147739E-4,0.7563627031535674,1588.4065,1.2820425471838084,7.000648241788371,-48,7.000825910007402E-4,0.8107582,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0c_0,121.18565971113487,0.8554938878908401,1149.7190396584936,-7.077257843920187E-7,211.62317,0.8531331842092774,-0.0013826138094945397,5.459301802671748E-4,-3.752183314585859E-4,-0.0012963668431843467,-0.5178129080869022,1321.036,-0.2593191062251036,31.528449707665196,17,6.321771465773681E-4,0.3879094,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000368_0,56.924450767225146,0.8379516873757673,1438.6805657555838,3.567299464080472E-7,311.78323,0.9204548014824695,-6.139459559694924E-4,-3.6690340666524403E-4,-6.695877543035539E-4,-9.722721019418637E-4,0.5457444178588585,1258.3375,-1.4083080511127706,23.18917554950871,-41,-7.252295526376154E-4,0.83471084,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080a_0,209.314205437274,-0.48959865028091076,1148.1166650869936,-4.907372280138908E-7,351.89215,0.8106734007356707,-8.043463211986661E-4,3.895679931311298E-4,-4.350639846168973E-4,-0.0012596959623649244,-0.8719479122304901,1353.412,-0.3358714460825488,35.67903759521571,22,-6.578164803512834E-5,0.8847602,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f6_0,328.01373442299507,-0.5297159626360474,1333.8764532109599,-8.974884532325476E-8,270.5721,0.9363022629307344,-0.0013580649617655565,6.166706203073369E-5,-6.96855144006362E-4,-0.0014553773500434576,0.8481750992151124,1341.8206,-0.5848632506993637,20.558726168132903,13,-3.5645326247167616E-5,1.0332011,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_0,72.76827689277975,0.9551144902431898,1423.7989100323202,-3.203954183092834E-7,147.77864,0.869565288339727,-0.001098113864125075,3.1763919472008856E-4,-3.455190101465383E-4,-0.0010086772150131652,0.2962369162131749,1340.824,-0.3316919431501266,29.76793618891325,26,4.070758438319984E-4,0.271979,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ad_0,275.3750552476405,-0.9956028420034955,1614.9013382132816,-7.676880302913207E-8,438.13483,0.869875565008963,-5.149434418026192E-5,9.576147695969602E-4,4.38724041544782E-4,-8.016668650739629E-5,0.09367486853240276,1353.412,0.5382643866250366,29.410492112439275,93,9.289424272698257E-4,0.8722519,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064f_0,179.24684885752285,0.013144588651150028,1455.14637297192,-1.7038199937924759E-6,235.30072,0.7763190209323331,-9.310589518892298E-4,0.0011642402562912642,-1.4961027912445532E-4,-0.001463460814540175,-0.9999136061626485,1353.412,-0.07249292006409566,38.98145653928512,35,6.318383936403194E-4,1.1276886,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000092e_0,291.08479343052875,-0.9330490468126383,928.6476322597723,-4.746468121044275E-8,132.677,0.8077679576714635,-0.0011045772821554952,1.5135407126385227E-5,-0.0015604337652476124,-0.0031360029376216103,0.3597491851860502,1353.412,-0.6305042049850516,36.01128943041025,-45,-0.0020162902483397286,0.8639764,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd9_0,195.25268099326908,-0.2630763586526041,1198.5500668405143,4.6126086801239494E-8,143.89056,0.8749275544861789,4.4291160440763564E-4,5.185308582523517E-4,3.037430972023846E-4,8.89553361524175E-5,-0.9647750149740023,1321.036,0.9002787703263125,28.83045161963046,40,1.645745899971335E-4,0.0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e00_0,77.66706455400907,0.976922956341265,946.3671478415006,2.1808575309845862E-7,33.389626,0.9398686529858749,-6.309675714057335E-4,-2.759948586010349E-4,-5.330876751911358E-4,-7.901804917812366E-4,0.21359198808345484,1321.036,-1.32004526199279,20.142011479236285,-62,-4.3520777897653823E-4,0.051299587,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bf_0,257.1601832153351,-0.974995157270521,1907.7360616883348,-6.910257760993942E-7,120.798195,0.861451884578178,0.0014054982422392987,0.0014355418782974253,4.7708629366872095E-4,-4.813692909599833E-4,-0.22222610849995128,1251.1565,0.3168874724567787,30.347820059057863,-149,-4.5132565490185663E-4,1.0575253,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050a_0,320.41617919045086,-0.6372063866977525,2065.4404684748506,-7.39137531475799E-8,104.05296,0.8260815217216942,-2.797636274891385E-4,1.160684644736041E-4,-2.6037160470949924E-4,-6.368116738926026E-4,0.7706932079314014,1251.1565,-0.4403296176223936,34.27630928959152,29,-2.409795819298601E-4,0.84315586,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000572_0,261.22890739132265,-0.9883054414816506,2090.990917854529,-1.444487959313391E-7,482.59958,0.8859358729328349,-4.2623005357191377E-4,1.7537122719773644E-4,-3.2415160234439675E-4,-8.236744318865299E-4,-0.152487226801984,1258.3375,-0.41311689294807435,27.465473382610593,91,-2.220731511168798E-4,0.08567434,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000701_0,46.11830149772836,0.720772562295818,1283.088003784321,-1.920938076055089E-7,292.68326,0.9341261967270498,0.0011811070624078092,0.0018212382440046943,8.578819778538922E-4,-1.0547428829690982E-4,0.6931716334657104,1315.998,0.566918645416381,21.09032333064974,14,5.346568932999751E-4,0.6502235,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086a_0,189.04019655448508,-0.1571273513142577,1851.3897260816605,-1.2333044617627833E-6,512.48285,0.8359937445527218,-0.0027972135259810675,3.9082425304152687E-4,-0.0013824127553344304,-0.0031556497637103874,-0.9875783490280484,1291.338,-0.4963077634078205,33.16160814893319,111,3.238801531220666E-5,1.3573519,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d4_0,343.53280392111344,-0.28346633895512136,1322.2245833808565,-4.075577041302208E-7,345.50247,0.8790713890153447,-5.156066553730379E-4,4.0033481011086236E-4,-3.0885366160794274E-4,-0.001018042133326748,0.9589821868415389,1353.412,-0.27724977997908534,28.516716098347406,34,-1.0210066784284754E-4,0.65856886,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096f_0,223.4651555974954,-0.6879133123313804,1551.2428406211852,-1.4161339193155248E-6,287.845,0.9204588250071566,-0.001015721699181057,0.0013231469930647507,1.2643494928926368E-4,-0.0010702770944862234,-0.7257928593732985,1353.412,0.06726011412227292,22.83088413228036,72,0.0012685915977595848,0.9764974,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d0d_0,24.477929961344962,0.4143426995131761,583.2601315254245,1.0461242710912979E-7,10.0924425,0.9965933071833971,-0.0010988130182191505,-8.685835346714194E-5,-6.456304788150344E-4,-0.001204402604162927,0.910120941062304,1588.4065,-0.7355791561737216,4.880732806270039,-39,-1.9244793941091844E-4,1.039378,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d5d_0,350.21474535773694,-0.16995589384120918,686.6669373920568,-5.781912734117386E-7,89.237144,0.959795587334796,-0.001526688017670905,2.781959511305198E-4,-9.000819101629683E-4,-0.002078359771456456,0.985451670123216,1588.4065,-0.4863113867989412,16.368988147247414,-17,-2.7347580265503133E-4,0.72989887,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d88_0,36.13287874037689,0.589659919070133,381.5434378648548,3.849008397068561E-7,35.428432,0.9712120985641087,-7.435228652196654E-4,-5.659051000953128E-4,-6.230279793396252E-4,-6.801508585839376E-4,0.8076516451058613,1567.1985,-6.9434863163925415,13.949562509526872,0,-5.025330934595851E-4,1.8977009,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ece_0,101.80028953090832,0.9788663553759066,1195.8092703301809,3.7278684532951534E-6,17.78022,0.9212548634228751,-0.0015417323154821086,-9.662197251139523E-4,-0.0024122096089192763,-0.0038581994927246004,-0.20450099831807525,1508.821,-1.062013192023016,23.021407240214142,-139,-0.003282686902356444,0.9921385,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0e_0,195.30904014428776,-0.2640252348223746,840.0168996267385,-1.8042317783037272E-7,102.603226,0.7220350993995976,6.476079863769286E-4,7.81820857565492E-4,2.755239076350553E-4,-2.3077304229538148E-4,-0.9645157724874124,1485.467,0.34644484306009593,43.64407678671879,-85,-9.656017110681811E-5,0.40444443,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f79_0,229.67402708442702,-0.7623750531982186,1068.2261326545704,-2.613007883249782E-6,23.667274,0.8305408296676781,8.509667417164238E-5,5.948298510607757E-4,-0.001899018120482633,-0.004392866092026042,-0.6471354404303734,1449.774,-0.48477393063995067,33.66582735834604,-145,-0.0038831329151369086,0.64433247,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001026_0,216.58068245515665,-0.5959541673494009,1654.8024144955339,3.499015459113303E-7,245.09132,0.8011752819355571,-6.953959571154239E-4,-3.7395384722397436E-4,-6.548174719962396E-4,-9.356810967685049E-4,-0.80301844961301,1576.3785,-1.4842425760992535,36.588500319242826,39,-6.142389868770555E-4,0.38969016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001028_0,170.73612074343183,0.16098164962659373,1872.1702591122976,6.2579671052081715E-6,366.94745,0.9507865676248081,0.004972182630233123,0.005227047664426086,0.0032121377637253047,0.0011972278630245242,-0.986957399528217,1511.975,1.014889256956304,17.97983807546632,54,0.0014520928972174866,0.008535705,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000195_0,44.76894301883814,0.7042494860776785,1325.57782615072,5.020114434590009E-7,35.999786,0.9730666930087158,-0.0011265638512533134,-4.449462249043249E-4,-7.865990847165036E-4,-0.0011282519445286823,0.7099525768382884,1573.9415,-1.46571151352885,13.504678323353726,-57,-4.4663431817969397E-4,0.8074504,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045c_0,337.19534113316377,-0.3875905442290292,1096.2783116114394,2.38688691068763E-7,60.750423,0.9083366111190211,-0.0015940320039090645,-1.5208616041086434E-4,-8.607584363691353E-4,-0.0015694307123274062,0.9218316386543939,1612.1025,-0.7732429479956979,24.750995988257817,0,-1.2748486882920625E-4,1.1344197,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d78_0,330.7431355754117,-0.48872576895357484,701.4251034169081,-3.0468540162902304E-6,129.49625,0.9283006871296883,-0.0027335391904511662,7.795098746129845E-4,-0.0015645846519148439,-0.003908679178442672,0.8724374606587781,1581.127,-0.4249169620421511,21.83554831541063,4,-3.956301133785198E-4,1.4962418,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d91_0,340.26515529006093,-0.3376677559895193,470.9995793965137,4.2858313134241727E-7,12.453294,0.9663094233313424,-7.598726234802371E-4,-5.166123951745277E-4,-6.731076380343408E-4,-8.296028808941539E-4,0.941265364583762,1581.127,-2.738189503230848,14.951485796848702,-61,-5.863426525884443E-4,0.8475681,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e19_0,319.64529012181,-0.6475177317446646,1221.8996645500074,-4.717334762920598E-7,166.15086,0.8522032729375217,-9.959440059468412E-4,1.86595034069905E-4,-0.001170759371304669,-0.002528113776679243,0.7620503835549488,1321.036,-0.549103875528743,31.520013576097327,-30,-0.0013455747366624964,1.4724205,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
